cep,cnpj,data_abertura,municipio,nome_fantasia,razao_social,situacao,uf
,10408109000116,,,,,,
,07809449000144,,,,,,
,05503866000139,,,,,,
,90010604000101,,,,,,
,00461311000158,,,,,,
,19095626000157,,,,,,
,10816888000199,,,,,,
,87750840000150,,,,,,
,17978793000110,,,,,,
,11013139000196,,,,,,
,17460174000130,,,,,,
,27567757000118,,,,,,
,19657918000136,,,,,,
,95325254000196,,,,,,
,15021675000194,,,,,,
,19885874000100,,,,,,
,03823129000198,,,,,,
,19335734000150,,,,,,
,23228832000165,,,,,,
,02464779000121,,,,,,
,10414448000105,,,,,,
,02973111000100,,,,,,
,94612918000135,,,,,,
,91707539000130,,,,,,
,22603966000156,,,,,,
,91222869000217,,,,,,
,24793276000132,,,,,,
,02608698000158,,,,,,
,88292370000190,,,,,,
,04817657000105,,,,,,
,02879860000172,,,,,,
,89629877000150,,,,,,
,04543595000182,,,,,,
,88992839000102,,,,,,
,20538699000155,,,,,,
,02738393000160,,,,,,
,04889848000174,,,,,,
,97125272000150,,,,,,
,06091065000176,,,,,,
,05539576000145,,,,,,
,05539576000226,,,,,,
,13516861000179,,,,,,
,87687059000188,,,,,,
,00709566000197,,,,,,
,89120141000666,,,,,,
,01398128000118,,,,,,
,09111228000123,,,,,,
,93752988000126,,,,,,
,05257702000179,,,,,,
,07206745000150,,,,,,
,06325665000151,,,,,,
,89120141000585,,,,,,
,08335153000100,,,,,,
,03286183000141,,,,,,
,68797141000544,,,,,,
,02112603000100,,,,,,
,22702087000181,,,,,,
,06699232000166,,,,,,
,88630413000281,,,,,,
,92367465000101,,,,,,
,89200794000140,,,,,,
,89606933000130,,,,,,
,87895603000187,,,,,,
,87865390000140,,,,,,
,00489297000109,,,,,,
,07469034000250,,,,,,
,10728051000198,,,,,,
,04202993000135,,,,,,
,73852873000368,,,,,,
,10750754000112,,,,,,
,18792024000196,,,,,,
,33937681000178,,,,,,
,34028316587449,,,,,,
,34028316181655,,,,,,
,34028316544715,,,,,,
,03825341000194,,,,,,
,02012862003690,,,,,,
,14071299000180,,,,,,
,23523004000150,,,,,,
,05700724000161,,,,,,
,00361945000139,,,,,,
,45743580000145,,,,,,
,00911581847,,,,,,
,00168955849,,,,,,
,08930974899,,,,,,
,03080483000170,,,,,,
,13165438000171,,,,,,
,09259017000132,,,,,,
,01202568000158,,,,,,
,15070172000109,,,,,,
,10549452000180,,,,,,
,44920106000189,,,,,,
,48457709000147,,,,,,
,50220482000163,,,,,,
,26452821000152,,,,,,
,27431302000170,,,,,,
,60909215001042,,,,,,
,05046455000323,,,,,,
,09486188000102,,,,,,
,22207073000191,,,,,,
,19529657000179,,,,,,
,03829098000182,,,,,,
,20013876000180,,,,,,
,43585751000120,,,,,,
,60873288000645,,,,,,
,56294556000192,,,,,,
,54737374000113,,,,,,
,18270440000710,,,,,,
,61980272001242,,,,,,
,05356318000123,,,,,,
,05285806000510,,,,,,
,07006647000170,,,,,,
,47249370000120,,,,,,
,18127208000131,,,,,,
,24363878000150,,,,,,
,66011008000161,,,,,,
,68150937000187,,,,,,
,00312736000103,,,,,,
,07990884000118,,,,,,
,03637507000149,,,,,,
,82230913000169,,,,,,
,04856532000186,,,,,,
,06077753000181,,,,,,
,76208867000107,,,,,,
,05338957000166,,,,,,
,17523214000145,,,,,,
,75018325000109,,,,,,
,80797350000160,,,,,,
,05867856000182,,,,,,
,80359003000155,,,,,,
,03751008000188,,,,,,
,13674094000126,,,,,,
,10834621000124,,,,,,
,54310362000108,,,,,,
,72211378000145,,,,,,
,77927473000163,,,,,,
,38060430000252,,,,,,
,06259317000123,,,,,,
,23093471000197,,,,,,
,09571000000116,,,,,,
,75588384000104,,,,,,
,44359768000121,,,,,,
,02133193000265,,,,,,
,08936584000113,,,,,,
,73205239000171,,,,,,
,10945041000104,,,,,,
,03106856000134,,,,,,
,07981171000198,,,,,,
,88327960000373,,,,,,
,34028316453400,,,,,,
,34028316478828,,,,,,
,22667718000179,,,,,,
,14505212000135,,,,,,
,04463842000130,,,,,,
,18403715000150,,,,,,
,12971082000109,,,,,,
,09622132000120,,,,,,
,11343246000182,,,,,,
,12687697000108,,,,,,
,01079210009560,,,,,,
,21545351000158,,,,,,
,79111779000172,,,,,,
,17390123000189,,,,,,
,11967406000164,,,,,,
,06299249000126,,,,,,
,15290519000129,,,,,,
,03194071000160,,,,,,
,01298382000144,,,,,,
,01813252000100,,,,,,
,04519787000153,,,,,,
,10761334000131,,,,,,
,28370487000113,,,,,,
,26082219000170,,,,,,
,27761900000108,,,,,,
,07364626000126,,,,,,
,12644526000193,,,,,,
,06158097000141,,,,,,
,05286859000122,,,,,,
,07628669000171,,,,,,
,34028316428219,,,,,,
,28007585000190,,,,,,
,11672679000181,,,,,,
,69418101000183,,,,,,
,47427653011907,,,,,,
,09215375000143,,,,,,
,08214145000105,,,,,,
,07737554000387,,,,,,
,23706245000215,,,,,,
,23706245000649,,,,,,
,25285757000108,,,,,,
,35120369001275,,,,,,
,08294322000526,,,,,,
,11740968000170,,,,,,
,35123447000485,,,,,,
,05557456000170,,,,,,
,13155259000153,,,,,,
,06103646000180,,,,,,
,17474765000166,,,,,,
,06293427000101,,,,,,
,73787483000513,,,,,,
,01217178000151,,,,,,
,19678000000173,,,,,,
,12164927000146,,,,,,
,06273072000199,,,,,,
,20838551000136,,,,,,
,05513525000144,,,,,,
,10360433000101,,,,,,
,14465450000164,,,,,,
,05076817000167,,,,,,
,07072672000151,,,,,,
,22890941000180,,,,,,
,04245998000145,,,,,,
,05195851000150,,,,,,
,08955479000393,,,,,,
,08955479000474,,,,,,
,12795289000161,,,,,,
,34805069000104,,,,,,
,02319809000106,,,,,,
,13442201268,,,,,,
,08379106000150,,,,,,
,01744715000111,,,,,,
,05943030000155,,,,,,
,00376437000124,,,,,,
,00376437000558,,,,,,
,19046025000154,,,,,,
,18287418000197,,,,,,
,05957717000140,,,,,,
,37158938000144,,,,,,
,22887764000183,,,,,,
,07234453002094,,,,,,
,14796606000190,,,,,,
,07239414000117,,,,,,
,26420793000191,,,,,,
,17248225000164,,,,,,
,02558157001649,,,,,,
,04206050004763,,,,,,
,02012862008900,,,,,,
,04501136000136,,,,,,
,17142572000612,,,,,,
,10988014000380,,,,,,
,10988014001433,,,,,,
,10988014000119,,,,,,
,13888948000177,,,,,,
,04643904000277,,,,,,
,05220251000367,,,,,,
,10773536000284,,,,,,
,84537349000157,,,,,,
,84529569000139,,,,,,
,84110394001011,,,,,,
,84477215001836,,,,,,
,84479997000285,,,,,,
,84659879001301,,,,,,
,04491981000178,,,,,,
,05514674000209,,,,,,
,04173910000127,,,,,,
,10470119000181,,,,,,
,17031035000190,,,,,,
,23019465000190,,,,,,
,21891589000135,,,,,,
,30649586000180,,,,,,
,32086498000143,,,,,,
,28350338000192,,,,,,
,37977199653,,,,,,
,43283811001202,,,,,,
,08735472000102,,,,,,
,18245790000130,,,,,,
,07749842000190,,,,,,
,33937012000104,,,,,,
,16731862000124,,,,,,
,10851223000116,,,,,,
,02233643000100,,,,,,
,33123381000155,,,,,,
,35767730000105,,,,,,
,01028161000156,,,,,,
,11653707000113,,,,,,
,03139910000229,,,,,,
,24242292000137,,,,,,
,01197547000191,,,,,,
,27853381000108,,,,,,
,16743512000188,,,,,,
,13179099000182,,,,,,
,29540358000199,,,,,,
,42350785000172,,,,,,
,45543915029244,,,,,,
,00570871000140,,,,,,
,05422163000186,,,,,,
,28915411000126,,,,,,
,09158314000191,,,,,,
,19021695000116,,,,,,
,12880259000153,,,,,,
,35898899000196,,,,,,
,31146335000146,,,,,,
,34066472000169,,,,,,
,33395526000177,,,,,,
,33241357000110,,,,,,
,02812853000153,,,,,,
,02835581000107,,,,,,
,00089380000182,,,,,,
,00089377000169,,,,,,
,11335529000182,,,,,,
,31402068000120,,,,,,
,31402068000201,,,,,,
,29320058000102,,,,,,
,12144349000186,,,,,,
,26447268000160,,,,,,
,04100262000189,,,,,,
,68777507000190,,,,,,
,27907567000100,,,,,,
,29415254000152,,,,,,
,36537140000140,,,,,,
,31131774000185,,,,,,
,31157167000194,,,,,,
,05217384000546,,,,,,
,33200049000228,,,,,,
,35750116000122,,,,,,
,09967852006591,,,,,,
,37069853000190,,,,,,
,07976147001728,,,,,,
,04862455000177,,,,,,
,03489419000147,,,,,,
,05367256000155,,,,,,
,06054826000110,,,,,,
,28180115000124,,,,,,
,30921357000173,,,,,,
,28789584000145,,,,,,
,09414761000164,,,,,,
,11327883000165,,,,,,
,16751883000101,,,,,,
,08290461000158,,,,,,
,07384726000114,,,,,,
,31134935000194,,,,,,
,31134885000145,,,,,,
,32285454000142,,,,,,
,32404063000108,,,,,,
,32179061000154,,,,,,
,04268910000100,,,,,,
,00306597003899,,,,,,
,04442186000190,,,,,,
,84010040000708,,,,,,
,18932072000132,,,,,,
,70098470000468,,,,,,
,09590723000162,,,,,,
,12097884000123,,,,,,
,23771823000116,,,,,,
,17448517000140,,,,,,
,21979103000115,,,,,,
,17328301000141,,,,,,
,24825520000100,,,,,,
,20409947000168,,,,,,
,14055392000109,,,,,,
,36766442000190,,,,,,
,09067803000138,,,,,,
,15777722000124,,,,,,
,13845495000100,,,,,,
,24929143000140,,,,,,
,04696542000100,,,,,,
,00366120000107,,,,,,
,04114985000137,,,,,,
,18318945000111,,,,,,
,06055186000162,,,,,,
,13851500000189,,,,,,
,24661430000112,,,,,,
,00298737000132,,,,,,
,00800292000147,,,,,,
,14596012000216,,,,,,
,26638338000167,,,,,,
,04797330000453,,,,,,
,28373667000159,,,,,,
,03528371000139,,,,,,
,03340083000156,,,,,,
,26646639000132,,,,,,
,21867241000102,,,,,,
,09502427000162,,,,,,
,11105081000100,,,,,,
,04764671000180,,,,,,
,12094331504,,,,,,
,13529349000167,,,,,,
,73797235000120,,,,,,
,16233389001127,,,,,,
,14043574000151,,,,,,
,04751143000196,,,,,,
,96797527000168,,,,,,
,21265217000101,,,,,,
,02038025000614,,,,,,
,19043481000140,,,,,,
,45543915051096,,,,,,
,16496705000777,,,,,,
,04467958000148,,,,,,
,07975372000182,,,,,,
,04681824000125,,,,,,
,04524416000593,,,,,,
,04182229000145,,,,,,
,09207930000195,,,,,,
,18569106000176,,,,,,
,42018952000697,,,,,,
,15151046000189,,,,,,
,06121267000113,,,,,,
,10603039000580,,,,,,
,06041306000504,,,,,,
,06041306000687,,,,,,
,42018952000506,,,,,,
,04597810000128,,,,,,
,24163746000184,,,,,,
,05841512000102,,,,,,
,00676762000102,,,,,,
,12917913000156,,,,,,
,34028316794908,,,,,,
,67815979815,,,,,,
,12180983000174,,,,,,
,44402204000124,,,,,,
,19218484000178,,,,,,
,60934189000111,,,,,,
,64822653000139,,,,,,
,61932513000125,,,,,,
,44394831000160,,,,,,
,43777051000137,,,,,,
,00016969000150,,,,,,
,61476586000150,,,,,,
,26480835000180,,,,,,
,51000081000160,,,,,,
,03238158000192,,,,,,
,03002544000180,,,,,,
,43513001000142,,,,,,
,18005071000142,,,,,,
,62847876000125,,,,,,
,00831201000130,,,,,,
,23187546000107,,,,,,
,07014792000100,,,,,,
,43228287000114,,,,,,
,10848830000127,,,,,,
,71976229000104,,,,,,
,60186152000152,,,,,,
,47508411128209,,,,,,
,02928132000103,,,,,,
,18011696000117,,,,,,
,08813667000115,,,,,,
,17687371000196,,,,,,
,47400114000192,,,,,,
,19970285000111,,,,,,
,96636147000141,,,,,,
,21380222000157,,,,,,
,60597713000106,,,,,,
,43731926000160,,,,,,
,43222108000131,,,,,,
,12382219000181,,,,,,
,04680121000182,,,,,,
,02977572000150,,,,,,
,61343737000100,,,,,,
,00028849000173,,,,,,
,01233953000162,,,,,,
,00971181000101,,,,,,
,44383321000198,,,,,,
,08279844000125,,,,,,
,97532657000131,,,,,,
,07691829000127,,,,,,
,05423963002670,,,,,,
,34028316786050,,,,,,
,00663872000130,,,,,,
,07522669000192,,,,,,
,26445619000101,,,,,,
,01263789000136,,,,,,
,05190703134,,,,,,
,00394684000153,,,,,,
,09156463000111,,,,,,
,26192990000109,,,,,,
,24075002000108,,,,,,
,17397479000144,,,,,,
,07930913000156,,,,,,
,17795700000112,,,,,,
,13638221000131,,,,,,
,67768853000149,,,,,,
,03968113000173,,,,,,
,07423935000120,,,,,,
,14452145000138,,,,,,
,01478103000124,,,,,,
,12237391000141,,,,,,
,12964927000120,,,,,,
,10548981000160,,,,,,
,06262423000166,,,,,,
,52531860000155,,,,,,
,04261492000120,,,,,,
,59662429000197,,,,,,
,45452190000388,,,,,,
,03969457000105,,,,,,
,08668961000180,,,,,,
,48809784000120,,,,,,
,02719074000108,,,,,,
,66176066000145,,,,,,
,14147665000137,,,,,,
,00027652000110,,,,,,
,02417678000108,,,,,,
,00990466000181,,,,,,
,67661793000160,,,,,,
,55347520000167,,,,,,
,18393773000140,,,,,,
,55338669000180,,,,,,
,57318404000145,,,,,,
,03867344000190,,,,,,
,27990073000124,,,,,,
,19389499000107,,,,,,
,08623051000181,,,,,,
,68163294000106,,,,,,
,12488478000191,,,,,,
,08818042000146,,,,,,
,22261093000140,,,,,,
,05388873000218,,,,,,
,04127040000150,,,,,,
,06237282000121,,,,,,
,17182997000140,,,,,,
,12095566000123,,,,,,
,37063328002615,,,,,,
,66408469000172,,,,,,
,39346861035119,,,,,,
,47508411068540,,,,,,
,18810176001570,,,,,,
,01372378000189,,,,,,
,38656930000170,,,,,,
,26324136000140,,,,,,
,86481504000196,,,,,,
,15041900000235,,,,,,
,07339805000103,,,,,,
,03610434000100,,,,,,
,06243454000170,,,,,,
,24163610000174,,,,,,
,06239233000128,,,,,,
,17202789000166,,,,,,
,03588462000160,,,,,,
,03400469000106,,,,,,
,07657412000148,,,,,,
,70977897000193,,,,,,
,01768201000104,,,,,,
,12154937000109,,,,,,
,03637986000101,,,,,,
,09011968000198,,,,,,
,13591966000192,,,,,,
,02222749000109,,,,,,
,04256242000100,,,,,,
,26198515000484,,,,,,
,41824194000127,,,,,,
,10918833000190,,,,,,
,34028316287640,,,,,,
,09656217000129,,,,,,
,21445982000103,,,,,,
,26459966000185,,,,,,
,16966256000198,,,,,,
,02373202000104,,,,,,
,34028316499825,,,,,,
,34028316072953,,,,,,
,34028316003803,,,,,,
,23400452000166,,,,,,
,24388024000128,,,,,,
,60537263104883,,,,,,
,01808151003825,,,,,,
,05542193000126,,,,,,
,00372420753,,,,,,
,42254086000129,,,,,,
,68559582000184,,,,,,
,42236778000144,,,,,,
,04315617000157,,,,,,
,02442062000189,,,,,,
,12406287000133,,,,,,
,19710492000137,,,,,,
,13689109000120,,,,,,
,10770531000117,,,,,,
,06152877000184,,,,,,
,42156349000167,,,,,,
,03613174000118,,,,,,
,80732928001333,,,,,,
,07349909000107,,,,,,
,27216869001015,,,,,,
,09109567000418,,,,,,
,11813341000100,,,,,,
,08887247000183,,,,,,
,04437177000100,,,,,,
,28097882272,,,,,,
,05965546000109,,,,,,
,12495821000125,,,,,,
,10857422000131,,,,,,
,07656757000187,,,,,,
,20603207000168,,,,,,
,21730811000118,,,,,,
,09175231000100,,,,,,
,04078478000195,,,,,,
,40432544024089,,,,,,
,33000118000683,,,,,,
,20504745000103,,,,,,
,08857174000187,,,,,,
,00853960000102,,,,,,
,07925560000104,,,,,,
,01116583000183,,,,,,
,24073256000197,,,,,,
,01835791433,,,,,,
,03743073000161,,,,,,
,11021809000116,,,,,,
,24560575000127,,,,,,
,14066558000184,,,,,,
,12030565000109,,,,,,
,04067191000160,,,,,,
,08723106001288,,,,,,
,05379211000281,,,,,,
,27159285001802,,,,,,
,07575651000906,,,,,,
,08827551000135,,,,,,
,14215386000163,,,,,,
,12879918000131,,,,,,
,19946727000194,,,,,,
,13495623000124,,,,,,
,32360968000115,,,,,,
,03629642000142,,,,,,
,08097029000579,,,,,,
,07062085000181,,,,,,
,06887099000171,,,,,,
,21308637000110,,,,,,
,12833808000139,,,,,,
,16672752000139,,,,,,
,46634044000174,,,,,,
,71480560000139,,,,,,
,03183293000188,,,,,,
,08206084000126,,,,,,
,04140815000127,,,,,,
,03016967000150,,,,,,
,01820806000784,,,,,,
,16918694000180,,,,,,
,04174718000155,,,,,,
,00192198000152,,,,,,
,01142640000107,,,,,,
,12387474000117,,,,,,
,20432041000164,,,,,,
,26327178000135,,,,,,
,18575187000117,,,,,,
,07826867000140,,,,,,
,10243682000117,,,,,,
,02629260000156,,,,,,
,05677050000121,,,,,,
,05563868000113,,,,,,
,20787769000109,,,,,,
,03551607000158,,,,,,
,18436609034,,,,,,
,11248033000171,,,,,,
,21033563000156,,,,,,
,92761436000383,,,,,,
,88226840000622,,,,,,
,89485353000132,,,,,,
,87616413000183,,,,,,
,01349186000151,,,,,,
,92017920000130,,,,,,
,89599666000898,,,,,,
,24975886000157,,,,,,
,04582645000483,,,,,,
,05324822000141,,,,,,
,91982496003117,,,,,,
,07473735000505,,,,,,
,94616117000148,,,,,,
,04542830000100,,,,,,
,08823548000143,,,,,,
,91332395000266,,,,,,
,18314200000184,,,,,,
,88988878000128,,,,,,
,94943594000118,,,,,,
,87723417000918,,,,,,
,04780762000370,,,,,,
,19210534000170,,,,,,
,01991461001108,,,,,,
,05786562000126,,,,,,
,87687703000118,,,,,,
,90964057000101,,,,,,
,26494596000117,,,,,,
,01733628000169,,,,,,
,10480535000160,,,,,,
,88643523000105,,,,,,
,24314243000162,,,,,,
,15503686000100,,,,,,
,03563689000150,,,,,,
,09112246000120,,,,,,
,24310845000141,,,,,,
,18681788000104,,,,,,
,14126977000164,,,,,,
,91633974000168,,,,,,
,87297404000177,,,,,,
,91575688000193,,,,,,
,05457414000168,,,,,,
,14575862000157,,,,,,
,17419063000180,,,,,,
,19956819000155,,,,,,
,02532358000190,,,,,,
,00130095000168,,,,,,
,01845867000100,,,,,,
,05577570000162,,,,,,
,18025153000159,,,,,,
,92202126000167,,,,,,
,10785080000191,,,,,,
,01651310000139,,,,,,
,08149425000179,,,,,,
,03836997000102,,,,,,
,11044341000185,,,,,,
,17863899000179,,,,,,
,12902720000121,,,,,,
,17172726000104,,,,,,
,01144943000150,,,,,,
,20200615000179,,,,,,
,92968965000190,,,,,,
,08954660000202,,,,,,
,07543165000159,,,,,,
,17489989000141,,,,,,
,20538040000107,,,,,,
,02938599000134,,,,,,
,05560546000110,,,,,,
,12631244000151,,,,,,
,20203917000109,,,,,,
,05444489000104,,,,,,
,10936183000105,,,,,,
,00197171000233,,,,,,
,04300320000118,,,,,,
,08912380000142,,,,,,
,97013502000199,,,,,,
,02381384000165,,,,,,
,05735941000197,,,,,,
,04363625000179,,,,,,
,11085251000132,,,,,,
,11852901000128,,,,,,
,15411865000118,,,,,,
,94634953000155,,,,,,
,91600601000190,,,,,,
,73788465000122,,,,,,
,03857534000127,,,,,,
,20254266000178,,,,,,
,90449208000185,,,,,,
,74910589000100,,,,,,
,21450072000291,,,,,,
,07941515000135,,,,,,
,88976972000167,,,,,,
,14487579000173,,,,,,
,17536862000136,,,,,,
,91451195000141,,,,,,
,01210973000207,,,,,,
,02419765001320,,,,,,
,13325770000156,,,,,,
,22865502000118,,,,,,
,03854802000157,,,,,,
,93892115000119,,,,,,
,03000720000145,,,,,,
,03345197000199,,,,,,
,26485755000117,,,,,,
,21958942000157,,,,,,
,23113997000191,,,,,,
,01020851000169,,,,,,
,22233033000114,,,,,,
,32270666291,,,,,,
,08660665000133,,,,,,
,05931854000105,,,,,,
,09178530000107,,,,,,
,05900895000134,,,,,,
,03522014000163,,,,,,
,27548719000118,,,,,,
,20473445000104,,,,,,
,11422760405,,,,,,
,22784088000112,,,,,,
,18365963000154,,,,,,
,00877273000119,,,,,,
,13533360000109,,,,,,
,34028316150423,,,,,,
,09021305000154,,,,,,
,27456163000130,,,,,,
,02873527000237,,,,,,
,02223966001608,,,,,,
,09967852011242,,,,,,
,06983735000169,,,,,,
,17281023000203,,,,,,
,23255888000109,,,,,,
,43283811009297,,,,,,
,01480228000199,,,,,,
,09482931000148,,,,,,
,09028982000102,,,,,,
,65164675000111,,,,,,
,21090882000101,,,,,,
,13021784000186,,,,,,
,13696831000191,,,,,,
,76535764000739,,,,,,
,17247933000180,,,,,,
,01061991000185,,,,,,
,44018885000121,,,,,,
,09301388000135,,,,,,
,20388583000187,,,,,,
,16619567000180,,,,,,
,08969988000103,,,,,,
,77755742000151,,,,,,
,12877696000118,,,,,,
,81411860000110,,,,,,
,11393320000175,,,,,,
,12759476000190,,,,,,
,02995750000176,,,,,,
,79540738000100,,,,,,
,79063764000186,,,,,,
,78766797000120,,,,,,
,04549472000159,,,,,,
,75555433000102,,,,,,
,02498066000340,,,,,,
,01680139000196,,,,,,
,15119679000100,,,,,,
,75737627000129,,,,,,
,10885089000174,,,,,,
,76465590000190,,,,,,
,02592695000173,,,,,,
,03913585000129,,,,,,
,07181236000110,,,,,,
,04757067000126,,,,,,
,09100011000118,,,,,,
,01494849000121,,,,,,
,12365202000116,,,,,,
,23873843000106,,,,,,
,03449511000183,,,,,,
,08387043000183,,,,,,
,07207769000124,,,,,,
,01452007000298,,,,,,
,01452007000530,,,,,,
,01452007000107,,,,,,
,04666747000134,,,,,,
,13704608000149,,,,,,
,77573483000148,,,,,,
,95397790000105,,,,,,
,01203643000103,,,,,,
,14826350000116,,,,,,
,77176113000177,,,,,,
,08094900000157,,,,,,
,04173645000187,,,,,,
,27570115000178,,,,,,
,26418916000150,,,,,,
,15293191000102,,,,,,
,04274142000106,,,,,,
,27814309000171,,,,,,
,02175166000174,,,,,,
,09192226000106,,,,,,
,05864862000186,,,,,,
,13836805000111,,,,,,
,07474310000197,,,,,,
,11944636000108,,,,,,
,75622308000178,,,,,,
,24444839000187,,,,,,
,20252916000146,,,,,,
,15703510000100,,,,,,
,03417013000159,,,,,,
,08151225000150,,,,,,
,05371149000109,,,,,,
,04004502000141,,,,,,
,03149170000554,,,,,,
,81399230000177,,,,,,
,27568917000143,,,,,,
,26323138000115,,,,,,
,77637684000161,,,,,,
,24441106000199,,,,,,
,02427169000158,,,,,,
,04571168000108,,,,,,
,12875114000164,,,,,,
,17391138000161,,,,,,
,00184938000109,,,,,,
,01668012000151,,,,,,
,04397008000194,,,,,,
,00063843000137,,,,,,
,27331005000153,,,,,,
,01138320000175,,,,,,
,07845715000194,,,,,,
,13552957000192,,,,,,
,08381059000774,,,,,,
,04159164000117,,,,,,
,20415295002894,,,,,,
,02911413000153,,,,,,
,11878182000114,,,,,,
,18057256000109,,,,,,
,22645554000189,,,,,,
,14459819000126,,,,,,
,18388040000118,,,,,,
,00081385000169,,,,,,
,24113180000186,,,,,,
,13444591000138,,,,,,
,16183352000593,,,,,,
,24643379000116,,,,,,
,22822986000118,,,,,,
,40511529000437,,,,,,
,05194936000114,,,,,,
,08091287000114,,,,,,
,20464187000272,,,,,,
,19339939000103,,,,,,
,73507162000780,,,,,,
,06045171000113,,,,,,
,11243242000122,,,,,,
,07452319000105,,,,,,
,04206050007517,,,,,,
,27944137000150,,,,,,
,16955896000526,,,,,,
,16955896000100,,,,,,
,15043489000156,,,,,,
,49742505000110,,,,,,
,18270617000192,,,,,,
,01512265000131,,,,,,
,02905110011758,,,,,,
,74251513000101,,,,,,
,23239603000146,,,,,,
,10538407000120,,,,,,
,17643373000183,,,,,,
,12360280000128,,,,,,
,07703311000166,,,,,,
,10329784000150,,,,,,
,07716237000112,,,,,,
,11344404000119,,,,,,
,42068932000116,,,,,,
,14200587000197,,,,,,
,09388263000194,,,,,,
,10913149000115,,,,,,
,02077434000115,,,,,,
,04679664000180,,,,,,
,09663193000135,,,,,,
,34266890000108,,,,,,
,06335784000195,,,,,,
,14105183000114,,,,,,
,63193981000150,,,,,,
,06234656000155,,,,,,
,07772397000189,,,,,,
,06317925000147,,,,,,
,11874212000114,,,,,,
,13008610000183,,,,,,
,03248460000121,,,,,,
,13923875000107,,,,,,
,27872125000168,,,,,,
,13999182000106,,,,,,
,04967361000162,,,,,,
,27476774000140,,,,,,
,12886577000121,,,,,,
,13046107000112,,,,,,
,16584878000151,,,,,,
,07216175000180,,,,,,
,32826026000180,,,,,,
,32815524000127,,,,,,
,13007182000174,,,,,,
,13039029000129,,,,,,
,09967852011757,,,,,,
,14458727000121,,,,,,
,04540771000122,,,,,,
,12667574000105,,,,,,
,17766398000174,,,,,,
,23824138000100,,,,,,
,17573226000184,,,,,,
,00334727000105,,,,,,
,07534391000173,,,,,,
,88005905000103,,,,,,
,02249716000152,,,,,,
,87091997000110,,,,,,
,14131443000126,,,,,,
,01863318000169,,,,,,
,00162288000362,,,,,,
,73856155000106,,,,,,
,21481282000166,,,,,,
,90234170000123,,,,,,
,96735022001060,,,,,,
,15019152000103,,,,,,
,10571730000104,,,,,,
,07497390000104,,,,,,
,93489243004375,,,,,,
,07045622000185,,,,,,
,07473735004411,,,,,,
,07473735007003,,,,,,
,95422416000104,,,,,,
,05462920000145,,,,,,
,07378914000130,,,,,,
,11279021000104,,,,,,
,04780565000270,,,,,,
,05024563000133,,,,,,
,04154053000118,,,,,,
,05662972000165,,,,,,
,17042833000118,,,,,,
,08989676000161,,,,,,
,09570158000171,,,,,,
,07801922000147,,,,,,
,03624154000142,,,,,,
,24662591000120,,,,,,
,17379453000173,,,,,,
,02347932000130,,,,,,
